94	8888888888883	2000-01-01 00:00:00	19.20	1.87	4.11	1.61	0.00	2018-07-26 10:24:42	2018-07-26 10:24:42	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:25:00.07
95	8888888888883	2000-01-01 00:00:00	19.24	1.89	4.14	1.52	0.00	2018-07-26 10:25:37	2018-07-26 10:25:37	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:26:00.06
96	8888888888883	2000-01-01 00:00:00	18.76	1.08	5.53	2.77	0.00	2018-07-26 10:26:38	2018-07-26 10:26:38	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:27:00.064
97	8888888888883	2000-01-01 00:00:00	18.72	1.07	5.62	2.78	0.00	2018-07-26 10:27:30	2018-07-26 10:27:30	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:28:00.067
98	8888888888883	2000-01-01 00:00:00	18.72	1.06	5.57	2.82	0.00	2018-07-26 10:28:18	2018-07-26 10:28:18	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:28:00.078
99	8888888888883	2000-01-01 00:00:00	17.26	0.74	4.77	2.60	0.00	2018-07-26 10:29:12	2018-07-26 10:29:12	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:29:00.068
100	8888888888883	2000-01-01 00:00:00	17.26	0.74	4.79	2.66	0.00	2018-07-26 10:30:05	2018-07-26 10:30:05	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:30:00.074
101	8888888888883	2000-01-01 00:00:00	17.22	0.74	4.84	2.55	0.00	2018-07-26 10:31:01	2018-07-26 10:31:01	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:31:00.066
102	8888888888883	2000-01-01 00:00:00	15.34	1.53	6.10	2.03	0.00	2018-07-26 10:31:58	2018-07-26 10:31:58	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:32:00.069
103	8888888888883	2000-01-01 00:00:00	15.30	1.53	6.09	2.08	0.00	2018-07-26 10:32:50	2018-07-26 10:32:50	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:33:00.062
104	8888888888883	2000-01-01 00:00:00	15.30	1.56	6.19	2.11	0.00	2018-07-26 10:33:41	2018-07-26 10:33:41	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:34:00.087
105	8888888888881	2000-01-01 00:00:00	16.92	1.23	2.49	2.53	0.00	2018-07-26 10:34:40	2018-07-26 10:34:40	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:35:00.061
106	8888888888881	2000-01-01 00:00:00	16.98	1.22	2.40	2.67	0.00	2018-07-26 10:35:25	2018-07-26 10:35:25	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:35:00.071
107	8888888888881	2000-01-01 00:00:00	17.00	1.23	2.42	2.60	0.00	2018-07-26 10:36:37	2018-07-26 10:36:37	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:37:00.071
108	8888888888881	2000-01-01 00:00:00	16.96	1.21	2.39	2.64	0.00	2018-07-26 10:37:22	2018-07-26 10:37:22	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:37:00.083
109	8888888888882	2000-01-01 00:00:00	0.30	0.02	0.04	0.12	0.00	2018-07-26 10:38:18	2018-07-26 10:38:18	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:38:00.06
110	8888888888882	2000-01-01 00:00:00	-0.06	0.00	0.00	0.00	0.00	2018-07-26 10:38:58	2018-07-26 10:38:58	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:39:00.05
111	8888888888882	2000-01-01 00:00:00	0.00	0.00	0.00	0.00	0.00	2018-07-26 10:39:39	2018-07-26 10:39:39	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:40:00.077
112	8888888888882	2000-01-01 00:00:00	15.78	2.48	4.93	4.80	0.00	2018-07-26 10:40:19	2018-07-26 10:40:19	\N	\N	\N	\N	\N	----------	0	CAL/TEST	2018-07-25 10:40:00.089
