9918752329113	2018-07-31 09:20:29	\N	10.40	11.80	\N	\N	\N	2018-07-31 09:20:29	-----	1	\N	2018-07-30 09:30:00.086
9918752333110	2018-07-31 08:55:06	\N	9.00	10.20	\N	\N	\N	2018-07-31 08:55:06	-----	1	\N	2018-07-30 09:06:00.076
9918732295117	2018-07-31 08:56:11	\N	15.80	17.00	\N	\N	\N	2018-07-31 08:56:11	-----	1	\N	2018-07-30 09:08:00.06
9918765256116	2018-07-31 10:19:24	\N	15.90	17.50	\N	\N	\N	2018-07-31 10:19:24	-----	1	\N	2018-07-30 10:26:00.075
9918752327119	2018-07-31 08:57:17	\N	8.40	9.30	\N	\N	\N	2018-07-31 08:57:17	-----	1	\N	2018-07-30 09:09:00.077
9918755216113	2018-07-31 09:04:50	\N	11.50	12.40	\N	\N	\N	2018-07-31 09:04:50	-----	1	\N	2018-07-30 09:17:00.064
9918755218117	2018-07-31 09:21:34	\N	11.10	12.30	\N	\N	\N	2018-07-31 09:21:34	-----	1	\N	2018-07-30 09:31:00.071
9918755217110	2018-07-31 08:58:23	\N	10.10	10.90	\N	\N	\N	2018-07-31 08:58:23	-----	1	\N	2018-07-30 09:10:00.079
9918404205116	2018-07-31 09:22:44	\N	14.10	16.70	\N	\N	\N	2018-07-31 09:22:44	-----	1	\N	2018-07-30 09:31:00.08
9918765250114	2018-07-31 10:26:58	\N	18.40	19.70	\N	\N	\N	2018-07-31 10:26:58	-----	1	\N	2018-07-30 10:35:00.085
9918765247114	2018-07-31 09:07:08	\N	13.90	15.00	\N	\N	\N	2018-07-31 09:07:08	-----	1	\N	2018-07-30 09:18:00.091
9918765249118	2018-07-31 09:09:42	\N	14.60	16.80	\N	\N	\N	2018-07-31 09:09:42	-----	1	\N	2018-07-30 09:19:00.09
9918752328116	2018-07-31 09:23:47	\N	7.80	9.10	\N	\N	\N	2018-07-31 09:23:47	-----	1	\N	2018-07-30 09:32:00.062
9918765234114	2018-07-31 10:31:54	\N	14.30	15.80	\N	\N	\N	2018-07-31 10:31:54	-----	1	\N	2018-07-30 10:41:00.086
9918765230116	2018-07-31 09:10:54	\N	16.50	16.90	\N	\N	\N	2018-07-31 09:10:54	-----	1	\N	2018-07-30 09:20:00.098
9918752336111	2018-07-31 09:11:53	\N	9.70	10.70	\N	\N	\N	2018-07-31 09:11:53	-----	1	\N	2018-07-30 09:21:00.067
